CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,_count,_sum,_mean,class,time
0600200010727,06,002,0001,0727,2356.0,857.4368608199989,0.363937547037351,Depth,12000
0600200011142,06,002,0001,1142,2661.0,752.2358837299988,0.28268917088688417,Depth,12000
0600200010411,06,002,0001,0411,3704.0,3125.278276369994,0.8437576340091776,Depth,12000
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,12000
0600200011068,06,002,0001,1068,3058.0,1778.672365140001,0.5816456393525183,Depth,12000
0600200010708,06,002,0001,0708,5519.0,3247.0299759299915,0.588336650829859,Depth,12000
0600200011458,06,002,0001,1458,21.0,0.47349657,0.022547455714285715,Depth,12000
0600200010318,06,002,0001,0318,7186.0,1944.924671239998,0.27065469958808763,Depth,12000
0600200010680,06,002,0001,0680,290.0,63.32589152000001,0.21836514317241384,Depth,12000
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,12000
0600200010746,06,002,0001,0746,147.0,68.78037124000002,0.46789368190476205,Depth,12000
0600200010750,06,002,0001,0750,1627.0,795.11745532,0.4887015705716042,Depth,12000
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,12000
0600200010816,06,002,0001,0816,282.0,245.52337296000002,0.8706502587234043,Depth,12000
0600200011123,06,002,0001,1123,618.0,432.11492777000007,0.6992150934789645,Depth,12000
0600200011227,06,002,0001,1227,48.0,12.514897140000002,0.26072702375000006,Depth,12000
0600200011265,06,002,0001,1265,6451.0,2818.1848320899976,0.436860150688265,Depth,12000
060020001127A,06,002,0001,127A,5570.0,2437.624413190002,0.43763454455834866,Depth,12000
0600200010801,06,002,0001,0801,1425.0,1231.5992241100012,0.8642801572701763,Depth,12000
0600200010835,06,002,0001,0835,546.0,153.69097597999965,0.28148530399267335,Depth,12000
0600200010924,06,002,0001,0924,155.0,59.57358679,0.38434572122580646,Depth,12000
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,12000
0600200011462,06,002,0001,1462,3932.0,2441.5760096300014,0.6209501550432354,Depth,12000
0600200010322,06,002,0001,0322,2.0,0.02032314,0.01016157,Depth,12000
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,12000
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,12000
0600200011513,06,002,0001,1513,9231.0,3015.644653259996,0.32668667026974285,Depth,12000
0600200011528,06,002,0001,1528,653.0,33.59266346999998,0.05144358877488511,Depth,12000
0600200011301,06,002,0001,1301,1316.0,1957.1176292799996,1.4871714508206684,Depth,12000
0600200011053,06,002,0001,1053,811.0,453.88730868000016,0.5596637591615292,Depth,12000
0600200011072,06,002,0001,1072,828.0,825.0189747899991,0.9963997280072453,Depth,12000
0600200010731,06,002,0001,0731,8426.0,1523.5985259800004,0.18082109256824122,Depth,12000
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,12000
0600200011710,06,002,0001,1710,251.0,4.10118269,0.016339373266932272,Depth,12000
060020001006A,06,002,0001,006A,10.0,5.748959449999999,0.574895945,Depth,12000
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,12000
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,12000
0600200011636,06,002,0001,1636,262.0,113.65873787,0.43381197660305343,Depth,12000
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,12000
0600200011640,06,002,0001,1640,594.0,201.11103840999994,0.3385707717340066,Depth,12300
0600200011617,06,002,0001,1617,2757.0,2472.5298216799933,0.8968189414871213,Depth,12300
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,12300
0600200010676,06,002,0001,0676,2927.0,1350.0050728099977,0.4612248284284242,Depth,12300
0600200010727,06,002,0001,0727,2367.0,857.4901599299989,0.3622687621166028,Depth,12300
0600200011142,06,002,0001,1142,2673.0,754.0260220299998,0.28208979499812936,Depth,12300
0600200010411,06,002,0001,0411,3705.0,3125.508592049995,0.8435920626315776,Depth,12300
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,12300
0600200011068,06,002,0001,1068,3059.0,1778.67686358,0.5814569674991827,Depth,12300
0600200010708,06,002,0001,0708,5523.0,3247.0284734799925,0.587910279464058,Depth,12300
0600200011458,06,002,0001,1458,178.0,10.59541509,0.05952480387640449,Depth,12300
0600200010318,06,002,0001,0318,7188.0,1944.9453114799976,0.2705822637006118,Depth,12300
0600200010680,06,002,0001,0680,291.0,63.49556865000001,0.21819783041237117,Depth,12300
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,12300
0600200010746,06,002,0001,0746,147.0,68.78589458000002,0.46793125564625865,Depth,12300
0600200010750,06,002,0001,0750,1627.0,795.11792232,0.48870185760295026,Depth,12300
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,12300
0600200010816,06,002,0001,0816,282.0,245.52643486,0.8706611165248227,Depth,12300
0600200011123,06,002,0001,1123,624.0,432.71270909999987,0.6934498543269229,Depth,12300
0600200011227,06,002,0001,1227,48.0,12.514897140000002,0.26072702375000006,Depth,12300
0600200011265,06,002,0001,1265,6462.0,2818.3419282299974,0.436140812168059,Depth,12300
060020001127A,06,002,0001,127A,5596.0,2437.942468299998,0.4356580536633306,Depth,12300
0600200010801,06,002,0001,0801,1426.0,1231.664218420001,0.8637196482608702,Depth,12300
0600200010835,06,002,0001,0835,546.0,153.69097597999965,0.28148530399267335,Depth,12300
0600200010924,06,002,0001,0924,155.0,59.57358679,0.38434572122580646,Depth,12300
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,12300
0600200011462,06,002,0001,1462,3932.0,2441.5983302300006,0.6209558316963378,Depth,12300
0600200010322,06,002,0001,0322,2.0,0.02032314,0.01016157,Depth,12300
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,12300
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,12300
0600200011513,06,002,0001,1513,9271.0,3024.9577878700093,0.3262817158742325,Depth,12300
0600200011528,06,002,0001,1528,734.0,38.09269965999997,0.051897410980926394,Depth,12300
0600200011301,06,002,0001,1301,1316.0,1957.1176292799996,1.4871714508206684,Depth,12300
0600200011053,06,002,0001,1053,812.0,453.89257675000016,0.5589810058497539,Depth,12300
0600200011072,06,002,0001,1072,828.0,824.9002162899991,0.9962562998671487,Depth,12300
0600200010731,06,002,0001,0731,8463.0,1524.0966470199996,0.18008940647760838,Depth,12300
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,12300
0600200011710,06,002,0001,1710,266.0,4.466670569999997,0.016791994624060138,Depth,12300
060020001006A,06,002,0001,006A,10.0,5.748959449999999,0.574895945,Depth,12300
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,12300
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,12300
0600200011636,06,002,0001,1636,262.0,113.65873787,0.43381197660305343,Depth,12300
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,12300
0600200011640,06,002,0001,1640,594.0,201.10683331999994,0.33856369245791235,Depth,12600
0600200011617,06,002,0001,1617,2758.0,2472.8454999799937,0.8966082305946316,Depth,12600
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,12600
0600200010676,06,002,0001,0676,2927.0,1349.9537037399975,0.46120727835326186,Depth,12600
0600200010727,06,002,0001,0727,2374.0,857.444282019999,0.3611812476916592,Depth,12600
0600200011142,06,002,0001,1142,2683.0,754.4737048800013,0.28120525713007877,Depth,12600
0600200010411,06,002,0001,0411,3706.0,3125.4721451499945,0.8433545993389084,Depth,12600
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,12600
0600200011068,06,002,0001,1068,3060.0,1778.6939928,0.5812725466666666,Depth,12600
0600200010708,06,002,0001,0708,5525.0,3246.9312943599925,0.5876798722823516,Depth,12600
0600200011458,06,002,0001,1458,343.0,23.655943659999984,0.06896776577259471,Depth,12600
0600200010318,06,002,0001,0318,7188.0,1944.9585911799973,0.27058411118252607,Depth,12600
0600200010680,06,002,0001,0680,291.0,63.46201887000001,0.218082539072165,Depth,12600
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,12600
0600200010746,06,002,0001,0746,147.0,68.79147918000005,0.46796924612244933,Depth,12600
0600200010750,06,002,0001,0750,1627.0,795.1213496700001,0.48870396414874007,Depth,12600
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,12600
0600200010816,06,002,0001,0816,283.0,245.58641503999996,0.8677965195759716,Depth,12600
0600200011123,06,002,0001,1123,631.0,432.82127784999994,0.6859291249603803,Depth,12600
0600200011227,06,002,0001,1227,48.0,12.514897140000002,0.26072702375000006,Depth,12600
0600200011265,06,002,0001,1265,6465.0,2818.437454239998,0.43595320251198727,Depth,12600
060020001127A,06,002,0001,127A,5618.0,2438.2064266800007,0.43399900795300833,Depth,12600
0600200010801,06,002,0001,0801,1426.0,1231.6649191200008,0.8637201396353442,Depth,12600
0600200010835,06,002,0001,0835,546.0,153.69097597999965,0.28148530399267335,Depth,12600
0600200010924,06,002,0001,0924,155.0,59.57358679,0.38434572122580646,Depth,12600
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,12600
0600200011462,06,002,0001,1462,3932.0,2441.605493680001,0.6209576535300104,Depth,12600
0600200010322,06,002,0001,0322,2.0,0.02032314,0.01016157,Depth,12600
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,12600
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,12600
0600200011513,06,002,0001,1513,9305.0,3033.09362818001,0.32596385042235465,Depth,12600
0600200011528,06,002,0001,1528,832.0,40.20025247000002,0.04831761114182694,Depth,12600
0600200011301,06,002,0001,1301,1316.0,1957.1176292799996,1.4871714508206684,Depth,12600
0600200011053,06,002,0001,1053,812.0,453.89257675000016,0.5589810058497539,Depth,12600
0600200011072,06,002,0001,1072,828.0,824.9002162899991,0.9962562998671487,Depth,12600
0600200010731,06,002,0001,0731,8494.0,1524.511973760001,0.17948104235460335,Depth,12600
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,12600
0600200011710,06,002,0001,1710,277.0,4.6854772900000015,0.016915080469314083,Depth,12600
060020001006A,06,002,0001,006A,10.0,5.748959449999999,0.574895945,Depth,12600
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,12600
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,12600
0600200011636,06,002,0001,1636,262.0,113.65873787,0.43381197660305343,Depth,12600
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,12600
0600200011640,06,002,0001,1640,594.0,201.10721746999994,0.33856433917508405,Depth,12900
0600200011617,06,002,0001,1617,2758.0,2472.8573611799943,0.8966125312472786,Depth,12900
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,12900
0600200010676,06,002,0001,0676,2928.0,1349.8265935299976,0.46100635024931613,Depth,12900
0600200010727,06,002,0001,0727,2383.0,857.5556802499987,0.3598639027486356,Depth,12900
0600200011142,06,002,0001,1142,2686.0,754.7788654100015,0.2810047898026811,Depth,12900
0600200010411,06,002,0001,0411,3708.0,3125.8785711999963,0.8430093234088447,Depth,12900
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,12900
0600200011068,06,002,0001,1068,3061.0,1778.7167205699996,0.5810900753250571,Depth,12900
0600200010708,06,002,0001,0708,5526.0,3246.9667136199932,0.5875799336988768,Depth,12900
0600200011458,06,002,0001,1458,590.0,37.94883678999999,0.06432006235593218,Depth,12900
0600200010318,06,002,0001,0318,7190.0,1945.0112197499984,0.2705161640820582,Depth,12900
0600200010680,06,002,0001,0680,291.0,63.46201887000001,0.218082539072165,Depth,12900
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,12900
0600200010746,06,002,0001,0746,147.0,68.8041032,0.4680551238095238,Depth,12900
0600200010750,06,002,0001,0750,1628.0,795.13621224,0.48841290678132676,Depth,12900
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,12900
0600200010816,06,002,0001,0816,284.0,245.56437315,0.8646632857394366,Depth,12900
0600200011123,06,002,0001,1123,640.0,433.1206571299998,0.6767510267656247,Depth,12900
0600200011227,06,002,0001,1227,48.0,12.514897140000002,0.26072702375000006,Depth,12900
0600200011265,06,002,0001,1265,6472.0,2818.603894799998,0.4355074003090232,Depth,12900
060020001127A,06,002,0001,127A,5637.0,2438.39639216,0.4325698762036544,Depth,12900
0600200010801,06,002,0001,0801,1427.0,1231.6772551800004,0.8631235144919415,Depth,12900
0600200010835,06,002,0001,0835,546.0,153.69097597999965,0.28148530399267335,Depth,12900
0600200010924,06,002,0001,0924,155.0,59.57358679,0.38434572122580646,Depth,12900
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,12900
0600200011462,06,002,0001,1462,3932.0,2441.6189125800006,0.6209610662716176,Depth,12900
0600200010322,06,002,0001,0322,3.0,0.03041343,0.01013781,Depth,12900
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,12900
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,12900
0600200011513,06,002,0001,1513,9339.0,3041.205082400006,0.32564568823214546,Depth,12900
0600200011528,06,002,0001,1528,876.0,41.14551545000003,0.04696976649543383,Depth,12900
0600200011301,06,002,0001,1301,1316.0,1957.1176292799996,1.4871714508206684,Depth,12900
0600200011053,06,002,0001,1053,812.0,453.89257675000016,0.5589810058497539,Depth,12900
0600200011072,06,002,0001,1072,828.0,824.9002162899991,0.9962562998671487,Depth,12900
0600200010731,06,002,0001,0731,8518.0,1524.912508990001,0.17902236546020203,Depth,12900
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,12900
0600200011710,06,002,0001,1710,282.0,4.869033380000002,0.017266075815602844,Depth,12900
060020001006A,06,002,0001,006A,10.0,5.748959449999999,0.574895945,Depth,12900
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,12900
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,12900
0600200011636,06,002,0001,1636,262.0,113.66164447000001,0.43382307049618324,Depth,12900
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,12900
0600200011640,06,002,0001,1640,594.0,201.09161741999992,0.33853807646464634,Depth,13200
0600200011617,06,002,0001,1617,2758.0,2472.8463670499955,0.8966085449782435,Depth,13200
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,13200
0600200010676,06,002,0001,0676,2928.0,1349.8406493399975,0.46101115073087345,Depth,13200
0600200010727,06,002,0001,0727,2390.0,857.6113290999994,0.35883319209204995,Depth,13200
0600200011142,06,002,0001,1142,2729.0,758.4767515600014,0.2779321185635769,Depth,13200
0600200010411,06,002,0001,0411,3709.0,3126.034395559997,0.84282404841197,Depth,13200
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,13200
0600200011068,06,002,0001,1068,3061.0,1778.6843233100003,0.5810794914439726,Depth,13200
0600200010708,06,002,0001,0708,5536.0,3247.0876700299914,0.5865404028233366,Depth,13200
0600200011458,06,002,0001,1458,710.0,49.29402049000004,0.06942819787323949,Depth,13200
0600200010318,06,002,0001,0318,7191.0,1945.019166569998,0.27047965047559425,Depth,13200
0600200010680,06,002,0001,0680,291.0,63.46201887000001,0.218082539072165,Depth,13200
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,13200
0600200010746,06,002,0001,0746,147.0,68.81622794000003,0.4681376050340138,Depth,13200
0600200010750,06,002,0001,0750,1628.0,795.1371242499998,0.4884134669840294,Depth,13200
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,13200
0600200010816,06,002,0001,0816,284.0,245.56437315,0.8646632857394366,Depth,13200
0600200011123,06,002,0001,1123,643.0,433.21788035999975,0.6737447595023325,Depth,13200
0600200011227,06,002,0001,1227,48.0,12.514897140000002,0.26072702375000006,Depth,13200
0600200011265,06,002,0001,1265,6478.0,2818.7394835899977,0.4351249588746523,Depth,13200
060020001127A,06,002,0001,127A,5656.0,2438.71213878,0.43117258464992925,Depth,13200
0600200010801,06,002,0001,0801,1427.0,1231.67917352,0.8631248588086895,Depth,13200
0600200010835,06,002,0001,0835,546.0,153.69097597999965,0.28148530399267335,Depth,13200
0600200010924,06,002,0001,0924,155.0,59.57358679,0.38434572122580646,Depth,13200
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,13200
0600200011462,06,002,0001,1462,3932.0,2441.6258252800003,0.6209628243336726,Depth,13200
0600200010322,06,002,0001,0322,3.0,0.030393530000000002,0.010131176666666667,Depth,13200
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,13200
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,13200
0600200011513,06,002,0001,1513,9387.0,3049.3228918100076,0.3248453064674558,Depth,13200
0600200011528,06,002,0001,1528,904.0,41.701826759999946,0.046130339336283126,Depth,13200
0600200011301,06,002,0001,1301,1316.0,1957.1176292799996,1.4871714508206684,Depth,13200
0600200011053,06,002,0001,1053,812.0,453.89257675000016,0.5589810058497539,Depth,13200
0600200011072,06,002,0001,1072,828.0,824.9002162899991,0.9962562998671487,Depth,13200
0600200010731,06,002,0001,0731,8556.0,1525.4341752799983,0.1782882392800372,Depth,13200
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,13200
0600200011710,06,002,0001,1710,287.0,4.990103870000001,0.017387121498257843,Depth,13200
060020001006A,06,002,0001,006A,10.0,5.748959449999999,0.574895945,Depth,13200
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,13200
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,13200
0600200011636,06,002,0001,1636,262.0,113.66164447000001,0.43382307049618324,Depth,13200
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,13200
0600200011640,06,002,0001,1640,594.0,201.09168543999994,0.33853819097643084,Depth,13500
0600200011617,06,002,0001,1617,2758.0,2472.8816713999954,0.8966213456852775,Depth,13500
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,13500
0600200010676,06,002,0001,0676,2928.0,1349.8427624799976,0.46101187243169317,Depth,13500
0600200010727,06,002,0001,0727,2400.0,857.7153113200003,0.3573813797166668,Depth,13500
0600200011142,06,002,0001,1142,2823.0,772.793174680003,0.27374891061990897,Depth,13500
0600200010411,06,002,0001,0411,3711.0,3126.0435951199956,0.842372297256803,Depth,13500
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,13500
0600200011068,06,002,0001,1068,3065.0,1778.9432722500003,0.5804056353181077,Depth,13500
0600200010708,06,002,0001,0708,5552.0,3247.2726556699918,0.5848834033987738,Depth,13500
0600200011458,06,002,0001,1458,745.0,52.98702258999998,0.07112352025503353,Depth,13500
0600200010318,06,002,0001,0318,7197.0,1945.1227795099978,0.2702685534959008,Depth,13500
0600200010680,06,002,0001,0680,291.0,63.46207564000001,0.21808273415807564,Depth,13500
0600200010712,06,002,0001,0712,0.0,0.0,,Depth,13500
0600200010746,06,002,0001,0746,147.0,68.82063257000003,0.4681675685034016,Depth,13500
0600200010750,06,002,0001,0750,1628.0,795.13793903,0.48841396746314497,Depth,13500
0600200010765,06,002,0001,0765,0.0,0.0,,Depth,13500
0600200010816,06,002,0001,0816,284.0,245.56541925000002,0.864666969190141,Depth,13500
0600200011123,06,002,0001,1123,648.0,433.3821661699998,0.6687996391512342,Depth,13500
0600200011227,06,002,0001,1227,48.0,12.514897140000002,0.26072702375000006,Depth,13500
0600200011265,06,002,0001,1265,6485.0,2818.780039629998,0.43466153271087093,Depth,13500
060020001127A,06,002,0001,127A,5678.0,2440.7209935700002,0.4298557579376541,Depth,13500
0600200010801,06,002,0001,0801,1427.0,1231.68264652,0.8631272925858444,Depth,13500
0600200010835,06,002,0001,0835,546.0,153.69097597999965,0.28148530399267335,Depth,13500
0600200010924,06,002,0001,0924,155.0,59.57358679,0.38434572122580646,Depth,13500
0600200011439,06,002,0001,1439,0.0,0.0,,Depth,13500
0600200011462,06,002,0001,1462,3932.0,2441.681025740001,0.6209768631078334,Depth,13500
0600200010322,06,002,0001,0322,4.0,0.04052882,0.010132205,Depth,13500
060020001077A,06,002,0001,077A,0.0,0.0,,Depth,13500
0600200010981,06,002,0001,0981,0.0,0.0,,Depth,13500
0600200011513,06,002,0001,1513,9423.0,3056.8598141200077,0.3244040978584323,Depth,13500
0600200011528,06,002,0001,1528,957.0,43.905580590000035,0.04587834962382449,Depth,13500
0600200011301,06,002,0001,1301,1316.0,1957.1176292799996,1.4871714508206684,Depth,13500
0600200011053,06,002,0001,1053,814.0,453.91225872000024,0.5576317674692878,Depth,13500
0600200011072,06,002,0001,1072,828.0,824.9002162899991,0.9962562998671487,Depth,13500
0600200010731,06,002,0001,0731,8608.0,1528.304325879997,0.17754464752323385,Depth,13500
060020001166A,06,002,0001,166A,0.0,0.0,,Depth,13500
0600200011710,06,002,0001,1710,302.0,5.603474269999998,0.0185545505629139,Depth,13500
060020001006A,06,002,0001,006A,10.0,5.748959449999999,0.574895945,Depth,13500
0600200010074,06,002,0001,0074,0.0,0.0,,Depth,13500
0600200011655,06,002,0001,1655,0.0,0.0,,Depth,13500
0600200011636,06,002,0001,1636,262.0,113.66164447000001,0.43382307049618324,Depth,13500
0601000010362,06,010,0001,0362,0.0,0.0,,Depth,13500
0600200011640,06,002,0001,1640,594.0,201.09168543999994,0.33853819097643084,Depth,13800
0600200011617,06,002,0001,1617,2758.0,2472.8856376999943,0.8966227837926013,Depth,13800
0600200011621,06,002,0001,1621,0.0,0.0,,Depth,13800
0600200010676,06,002,0001,0676,2928.0,1349.8519005499977,0.46101499335723967,Depth,13800
0600200010727,06,002,0001,0727,2418.0,857.9303994200005,0.35480992531844524,Depth,13800
0600200011142,06,002,0001,1142,2935.0,789.4360043300034,0.2689730849505974,Depth,13800
0600200010411,06,002,0001,0411,3712.0,3126.1418352999967,0.842171830630387,Depth,13800
0600200011481,06,002,0001,1481,181.0,134.65170159000004,0.7439320529834257,Depth,13800
0600200011068,06,002,0001,1068,3069.0,1779.0207099600002,0.5796743922971652,Depth,13800
